date,product_name,category,quantity_sold,price,day_of_week,is_holiday,weather_condition
2024-03-29,Pork,meat,41,1529.19,Friday,0,cloudy
2024-03-30,Seer Fish,fish,40,2279.12,Saturday,0,sunny
2024-03-30,Potato,vegetable,204,141.81,Saturday,0,sunny
2024-03-31,Beans,vegetable,95,290.34,Sunday,0,sunny
2024-03-31,Potato,vegetable,231,176.02,Sunday,0,rainy
2024-03-31,Seer Fish,fish,38,1623.59,Sunday,0,cloudy
2024-03-31,Chicken,meat,80,994.52,Sunday,0,sunny
2024-04-01,Seer Fish,fish,29,1466.5,Monday,0,rainy
2024-04-01,Seer Fish,fish,34,2189.5,Monday,0,sunny
2024-04-01,Beans,vegetable,81,123.12,Monday,0,cloudy
2024-04-01,Tuna,fish,50,1744.12,Monday,0,rainy
2024-04-02,Seer Fish,fish,18,1657.29,Tuesday,0,cloudy
2024-04-04,Pork,meat,50,1227.21,Thursday,0,rainy
2024-04-04,Potato,vegetable,137,245.56,Thursday,0,cloudy
2024-04-04,Beans,vegetable,64,316.06,Thursday,0,sunny
2024-04-04,Chicken,meat,61,1586.76,Thursday,0,sunny
2024-04-04,Carrot,vegetable,120,243.11,Thursday,0,rainy
2024-04-04,Tomato,vegetable,118,227.76,Thursday,0,cloudy
2024-04-05,Potato,vegetable,154,105.69,Friday,0,cloudy
2024-04-05,Chicken,meat,60,1464.84,Friday,0,sunny
2024-04-05,Potato,vegetable,152,137.25,Friday,0,sunny
2024-04-06,Beans,vegetable,113,332.62,Saturday,0,rainy
2024-04-06,Pork,meat,63,948.51,Saturday,0,sunny
2024-04-06,Seer Fish,fish,35,2173.16,Saturday,0,cloudy
2024-04-06,Tomato,vegetable,162,159.81,Saturday,0,cloudy
2024-04-07,Carrot,vegetable,148,123.31,Sunday,0,cloudy
2024-04-07,Tuna,fish,55,1268.27,Sunday,0,sunny
2024-04-07,Carrot,vegetable,140,154.03,Sunday,0,sunny
2024-04-08,Chicken,meat,69,910.54,Monday,0,cloudy
2024-04-08,Seer Fish,fish,22,1939.33,Monday,0,cloudy
2024-04-08,Carrot,vegetable,195,161.48,Monday,1,rainy
2024-04-08,Beans,vegetable,104,336.85,Monday,1,cloudy
2024-04-09,Tomato,vegetable,133,124.79,Tuesday,0,cloudy
2024-04-09,Beans,vegetable,75,246.95,Tuesday,0,sunny
2024-04-10,Seer Fish,fish,36,1500.1,Wednesday,0,cloudy
2024-04-10,Seer Fish,fish,30,1995.32,Wednesday,0,cloudy
2024-04-10,Chicken,meat,58,1109.86,Wednesday,0,cloudy
2024-04-10,Potato,vegetable,146,292.96,Wednesday,0,rainy
2024-04-10,Beans,vegetable,106,203.96,Wednesday,0,rainy
2024-04-10,Seer Fish,fish,37,1375.86,Wednesday,0,rainy
2024-04-11,Beans,vegetable,84,115.11,Thursday,0,cloudy
2024-04-11,Beans,vegetable,81,208.42,Thursday,0,sunny
2024-04-11,Carrot,vegetable,110,175.85,Thursday,0,cloudy
2024-04-12,Chicken,meat,54,1441.13,Friday,0,cloudy
2024-04-12,Seer Fish,fish,30,2333.69,Friday,0,cloudy
2024-04-12,Tuna,fish,39,2066.93,Friday,0,cloudy
2024-04-13,Seer Fish,fish,29,2369.59,Saturday,0,cloudy
2024-04-13,Tomato,vegetable,142,327.71,Saturday,0,cloudy
2024-04-13,Chicken,meat,71,1574.43,Saturday,0,cloudy
2024-04-13,Seer Fish,fish,54,1333.03,Saturday,1,cloudy
2024-04-13,Potato,vegetable,180,237.43,Saturday,0,sunny
2024-04-14,Chicken,meat,77,1011.9,Sunday,0,cloudy
2024-04-14,Tomato,vegetable,203,142.8,Sunday,0,rainy
2024-04-14,Beans,vegetable,149,139.01,Sunday,1,cloudy
2024-04-14,Beans,vegetable,89,335.94,Sunday,0,sunny
2024-04-15,Beans,vegetable,76,236.57,Monday,0,cloudy
2024-04-15,Carrot,vegetable,114,154.55,Monday,0,cloudy
2024-04-15,Tuna,fish,57,1239.43,Monday,0,rainy
2024-04-15,Pork,meat,47,1592.19,Monday,0,cloudy
2024-04-16,Potato,vegetable,202,213.51,Tuesday,1,cloudy
2024-04-17,Carrot,vegetable,126,214.89,Wednesday,0,rainy
2024-04-17,Tomato,vegetable,125,185.91,Wednesday,0,sunny
2024-04-17,Carrot,vegetable,107,294.53,Wednesday,0,rainy
2024-04-17,Seer Fish,fish,32,1977.25,Wednesday,0,cloudy
2024-04-18,Seer Fish,fish,27,2164.68,Thursday,0,sunny
2024-04-18,Potato,vegetable,146,189.69,Thursday,0,cloudy
2024-04-18,Tomato,vegetable,99,331.95,Thursday,0,cloudy
2024-04-18,Tuna,fish,50,2084.75,Thursday,0,rainy
2024-04-18,Tuna,fish,54,1287.83,Thursday,0,cloudy
2024-04-19,Pork,meat,58,821.47,Friday,0,rainy
2024-04-19,Carrot,vegetable,86,313.12,Friday,0,cloudy
2024-04-19,Carrot,vegetable,109,213.4,Friday,0,cloudy
2024-04-20,Tomato,vegetable,150,219.06,Saturday,0,cloudy
2024-04-20,Tuna,fish,57,1319.77,Saturday,0,sunny
2024-04-20,Tomato,vegetable,173,116.36,Saturday,0,cloudy
2024-04-20,Tuna,fish,64,1868.89,Saturday,1,sunny
2024-04-21,Potato,vegetable,199,157.92,Sunday,0,cloudy
2024-04-21,Seer Fish,fish,36,2084.96,Sunday,0,cloudy
2024-04-21,Carrot,vegetable,111,291.72,Sunday,0,cloudy
2024-04-21,Tuna,fish,56,1638.69,Sunday,0,cloudy
2024-04-22,Tomato,vegetable,164,115.57,Monday,0,rainy
2024-04-23,Carrot,vegetable,82,334.29,Tuesday,0,cloudy
2024-04-23,Carrot,vegetable,99,237.14,Tuesday,0,cloudy
2024-04-23,Potato,vegetable,111,319.77,Tuesday,0,sunny
2024-04-24,Chicken,meat,75,871.72,Wednesday,0,rainy
2024-04-24,Potato,vegetable,142,185.16,Wednesday,0,sunny
2024-04-24,Seer Fish,fish,24,1746.7,Wednesday,0,cloudy
2024-04-25,Beans,vegetable,81,328.58,Thursday,0,rainy
2024-04-26,Chicken,meat,83,953.75,Friday,0,rainy
2024-04-26,Pork,meat,78,959.66,Friday,1,rainy
2024-04-27,Tuna,fish,49,2046.93,Saturday,0,cloudy
2024-04-27,Tuna,fish,63,1327.11,Saturday,0,rainy
2024-04-27,Tomato,vegetable,163,331.62,Saturday,0,rainy
2024-04-28,Seer Fish,fish,33,2017.43,Sunday,0,cloudy
2024-04-28,Chicken,meat,75,1407.07,Sunday,0,cloudy
2024-04-28,Chicken,meat,76,1492.37,Sunday,0,cloudy
2024-04-29,Tuna,fish,37,1231.64,Monday,0,sunny
2024-04-29,Beans,vegetable,75,278.98,Monday,0,cloudy
2024-04-29,Carrot,vegetable,137,109.16,Monday,0,rainy
2024-04-30,Carrot,vegetable,95,245.3,Tuesday,0,cloudy
2024-04-30,Tomato,vegetable,140,105.45,Tuesday,0,sunny
2024-04-30,Potato,vegetable,167,144.08,Tuesday,0,sunny
2024-04-30,Chicken,meat,67,964.4,Tuesday,0,sunny
2024-04-30,Potato,vegetable,149,137.24,Tuesday,0,sunny
2024-05-01,Chicken,meat,69,1409.56,Wednesday,0,rainy
2024-05-01,Chicken,meat,73,1282.97,Wednesday,1,cloudy
2024-05-01,Tuna,fish,44,1337.67,Wednesday,0,sunny
2024-05-01,Potato,vegetable,150,164.8,Wednesday,0,cloudy
2024-05-02,Tuna,fish,34,1964.1,Thursday,0,sunny
2024-05-03,Chicken,meat,61,845.5,Friday,0,sunny
2024-05-03,Tuna,fish,43,2331.29,Friday,0,rainy
2024-05-03,Chicken,meat,59,1201.86,Friday,0,cloudy
2024-05-03,Pork,meat,51,1404.73,Friday,0,rainy
2024-05-04,Tuna,fish,48,2305.76,Saturday,0,cloudy
2024-05-04,Seer Fish,fish,59,1666.79,Saturday,1,sunny
2024-05-05,Potato,vegetable,191,299.31,Sunday,0,rainy
2024-05-05,Tomato,vegetable,149,292.29,Sunday,0,sunny
2024-05-05,Carrot,vegetable,172,129.7,Sunday,0,rainy
2024-05-05,Tuna,fish,67,1305.27,Sunday,0,rainy
2024-05-05,Tomato,vegetable,162,206.57,Sunday,0,cloudy
2024-05-06,Carrot,vegetable,93,273.43,Monday,0,cloudy
2024-05-07,Seer Fish,fish,35,1599.88,Tuesday,0,sunny
2024-05-08,Pork,meat,46,994.68,Wednesday,0,cloudy
2024-05-08,Potato,vegetable,139,219.76,Wednesday,0,cloudy
2024-05-09,Potato,vegetable,191,103.93,Thursday,0,rainy
2024-05-09,Chicken,meat,76,1356.06,Thursday,0,rainy
2024-05-10,Pork,meat,80,1405.98,Friday,1,rainy
2024-05-11,Potato,vegetable,216,239.76,Saturday,0,rainy
2024-05-11,Tuna,fish,49,2268.59,Saturday,0,cloudy
2024-05-11,Carrot,vegetable,147,136.84,Saturday,0,sunny
2024-05-12,Tuna,fish,71,1266.39,Sunday,0,rainy
2024-05-12,Pork,meat,58,981.23,Sunday,0,sunny
2024-05-12,Potato,vegetable,212,109.37,Sunday,0,sunny
2024-05-13,Tomato,vegetable,97,343.74,Monday,0,sunny
2024-05-13,Seer Fish,fish,23,2262.26,Monday,0,sunny
2024-05-14,Beans,vegetable,71,257.76,Tuesday,0,cloudy
2024-05-14,Beans,vegetable,66,245.49,Tuesday,0,cloudy
2024-05-14,Tomato,vegetable,119,263.06,Tuesday,0,cloudy
2024-05-15,Carrot,vegetable,86,326.33,Wednesday,0,sunny
2024-05-15,Tomato,vegetable,116,234.53,Wednesday,0,cloudy
2024-05-15,Tuna,fish,59,1765.46,Wednesday,1,sunny
2024-05-16,Tomato,vegetable,111,286.1,Thursday,0,cloudy
2024-05-17,Beans,vegetable,71,274.9,Friday,0,cloudy
2024-05-17,Pork,meat,57,898.11,Friday,0,rainy
2024-05-18,Pork,meat,64,1056.51,Saturday,0,cloudy
2024-05-18,Tuna,fish,55,2367.07,Saturday,0,rainy
2024-05-19,Seer Fish,fish,30,2215.01,Sunday,0,sunny
2024-05-19,Chicken,meat,83,1457.47,Sunday,0,rainy
2024-05-20,Seer Fish,fish,36,1661.74,Monday,0,cloudy
2024-05-20,Chicken,meat,60,1480.85,Monday,0,sunny
2024-05-20,Seer Fish,fish,27,2106.94,Monday,0,sunny
2024-05-21,Potato,vegetable,155,102.68,Tuesday,0,cloudy
2024-05-21,Tomato,vegetable,139,128.19,Tuesday,0,cloudy
2024-05-21,Carrot,vegetable,98,180.72,Tuesday,0,cloudy
2024-05-22,Chicken,meat,68,859.89,Wednesday,0,sunny
2024-05-22,Tomato,vegetable,135,292.59,Wednesday,0,rainy
2024-05-23,Potato,vegetable,140,227.7,Thursday,0,cloudy
2024-05-23,Beans,vegetable,105,141.66,Thursday,0,rainy
2024-05-24,Beans,vegetable,100,168.25,Friday,0,rainy
2024-05-24,Potato,vegetable,147,226.2,Friday,0,cloudy
2024-05-25,Pork,meat,67,987.89,Saturday,0,rainy
2024-05-26,Carrot,vegetable,125,291.2,Sunday,0,cloudy
2024-05-26,Tomato,vegetable,156,261.23,Sunday,0,sunny
2024-05-26,Chicken,meat,63,1596.45,Sunday,0,cloudy
2024-05-26,Carrot,vegetable,200,286.96,Sunday,1,rainy
2024-05-26,Tomato,vegetable,168,328.39,Sunday,0,rainy
2024-05-26,Potato,vegetable,197,136.86,Sunday,0,cloudy
2024-05-27,Beans,vegetable,84,118.02,Monday,0,sunny
2024-05-27,Pork,meat,43,1203.93,Monday,0,cloudy
2024-05-27,Seer Fish,fish,43,1415.73,Monday,0,cloudy
2024-05-28,Tomato,vegetable,177,132.85,Tuesday,1,sunny
2024-05-29,Pork,meat,63,922.56,Wednesday,0,rainy
2024-05-29,Carrot,vegetable,111,272.57,Wednesday,0,rainy
2024-05-29,Beans,vegetable,146,158.94,Wednesday,1,rainy
2024-05-29,Tuna,fish,49,1415.21,Wednesday,0,sunny
2024-05-30,Carrot,vegetable,147,158.54,Thursday,1,cloudy
2024-05-31,Potato,vegetable,170,191.62,Friday,0,rainy
2024-05-31,Tuna,fish,48,1353.43,Friday,0,rainy
2024-05-31,Tomato,vegetable,102,307.64,Friday,0,sunny
2024-06-01,Potato,vegetable,185,202.28,Saturday,0,cloudy
2024-06-01,Tuna,fish,58,1873.49,Saturday,0,cloudy
2024-06-02,Potato,vegetable,170,283.14,Sunday,0,cloudy
2024-06-02,Tuna,fish,79,2158.83,Sunday,1,sunny
2024-06-03,Pork,meat,45,923.78,Monday,0,sunny
2024-06-03,Beans,vegetable,95,261.81,Monday,0,rainy
2024-06-03,Carrot,vegetable,96,266.72,Monday,0,cloudy
2024-06-04,Chicken,meat,69,1491.22,Tuesday,0,rainy
2024-06-04,Potato,vegetable,183,152.31,Tuesday,0,rainy
2024-06-04,Tomato,vegetable,120,337.34,Tuesday,0,rainy
2024-06-04,Carrot,vegetable,94,240.81,Tuesday,0,sunny
2024-06-05,Beans,vegetable,96,224.65,Wednesday,0,rainy
2024-06-05,Pork,meat,48,818.42,Wednesday,0,cloudy
2024-06-06,Pork,meat,39,1524.74,Thursday,0,cloudy
2024-06-06,Tomato,vegetable,136,260.97,Thursday,0,rainy
2024-06-07,Chicken,meat,70,1135.75,Friday,0,rainy
2024-06-07,Potato,vegetable,173,298.43,Friday,1,cloudy
2024-06-07,Tuna,fish,23,2290.14,Friday,0,sunny
2024-06-08,Carrot,vegetable,135,310.77,Saturday,0,rainy
2024-06-08,Tuna,fish,41,2214.34,Saturday,0,sunny
2024-06-08,Pork,meat,79,1191.7,Saturday,0,rainy
2024-06-09,Beans,vegetable,81,343.32,Sunday,0,cloudy
2024-06-09,Seer Fish,fish,35,1742.41,Sunday,0,cloudy
2024-06-10,Seer Fish,fish,25,1652.64,Monday,0,cloudy
2024-06-10,Beans,vegetable,82,338.12,Monday,0,rainy
2024-06-10,Pork,meat,39,1413.15,Monday,0,sunny
2024-06-10,Pork,meat,47,1022.78,Monday,0,cloudy
2024-06-11,Potato,vegetable,133,267.89,Tuesday,0,sunny
2024-06-11,Tomato,vegetable,115,265.06,Tuesday,0,cloudy
2024-06-12,Tuna,fish,53,1427.82,Wednesday,0,rainy
2024-06-12,Tuna,fish,45,2040.98,Wednesday,0,rainy
2024-06-13,Carrot,vegetable,149,194.08,Thursday,1,cloudy
2024-06-13,Beans,vegetable,91,132.08,Thursday,0,cloudy
2024-06-13,Tuna,fish,43,2260.56,Thursday,0,rainy
2024-06-13,Seer Fish,fish,38,1301.73,Thursday,0,sunny
2024-06-14,Pork,meat,44,1500.8,Friday,0,rainy
2024-06-14,Tuna,fish,41,2084.31,Friday,0,sunny
2024-06-15,Pork,meat,55,1156.62,Saturday,0,cloudy
2024-06-15,Seer Fish,fish,42,1719.42,Saturday,0,rainy
2024-06-16,Potato,vegetable,165,329.29,Sunday,0,cloudy
2024-06-16,Carrot,vegetable,156,153.43,Sunday,0,rainy
2024-06-16,Beans,vegetable,105,202.92,Sunday,0,cloudy
2024-06-16,Potato,vegetable,181,223.13,Sunday,0,cloudy
2024-06-16,Pork,meat,57,1091.38,Sunday,0,cloudy
2024-06-16,Carrot,vegetable,135,204.83,Sunday,0,cloudy
2024-06-17,Potato,vegetable,152,187.08,Monday,0,cloudy
2024-06-17,Pork,meat,39,1130.85,Monday,0,cloudy
2024-06-17,Seer Fish,fish,32,1503.98,Monday,0,sunny
2024-06-17,Carrot,vegetable,118,105.62,Monday,0,cloudy
2024-06-17,Beans,vegetable,75,289.26,Monday,0,sunny
2024-06-18,Carrot,vegetable,99,224.11,Tuesday,0,cloudy
2024-06-19,Seer Fish,fish,30,1823.71,Wednesday,0,sunny
2024-06-19,Beans,vegetable,71,251.54,Wednesday,0,cloudy
2024-06-19,Potato,vegetable,125,335.02,Wednesday,0,cloudy
2024-06-20,Pork,meat,54,993.85,Thursday,0,rainy
2024-06-20,Pork,meat,53,939.85,Thursday,0,sunny
2024-06-20,Chicken,meat,84,1144.05,Thursday,1,sunny
2024-06-20,Tomato,vegetable,140,136.94,Thursday,0,sunny
2024-06-20,Chicken,meat,100,1091.12,Thursday,1,rainy
2024-06-21,Seer Fish,fish,28,1548.84,Friday,0,rainy
2024-06-22,Beans,vegetable,107,327.58,Saturday,0,rainy
2024-06-22,Tomato,vegetable,159,219.58,Saturday,0,cloudy
2024-06-23,Tuna,fish,53,1994.32,Sunday,0,cloudy
2024-06-23,Carrot,vegetable,130,216.23,Sunday,0,cloudy
2024-06-24,Tuna,fish,61,1475.72,Monday,1,cloudy
2024-06-24,Beans,vegetable,79,249.24,Monday,0,cloudy
2024-06-25,Tuna,fish,33,2001.44,Tuesday,0,cloudy
2024-06-25,Chicken,meat,51,1382.29,Tuesday,0,sunny
2024-06-27,Carrot,vegetable,110,307.62,Thursday,0,rainy
2024-06-27,Potato,vegetable,149,206.78,Thursday,0,sunny
2024-06-27,Tuna,fish,49,1932.38,Thursday,0,rainy
2024-06-28,Tomato,vegetable,131,219.22,Friday,0,sunny
2024-06-28,Carrot,vegetable,105,197.5,Friday,0,sunny
2024-06-28,Tomato,vegetable,133,305.84,Friday,0,rainy
2024-06-29,Potato,vegetable,183,200.2,Saturday,0,cloudy
2024-06-29,Seer Fish,fish,32,1686.57,Saturday,0,cloudy
2024-06-30,Tuna,fish,47,1952.32,Sunday,0,cloudy
2024-06-30,Chicken,meat,80,835.05,Sunday,0,cloudy
2024-06-30,Tomato,vegetable,160,338.53,Sunday,0,rainy
2024-06-30,Beans,vegetable,94,296.33,Sunday,0,cloudy
2024-07-01,Beans,vegetable,80,305.83,Monday,0,cloudy
2024-07-01,Tomato,vegetable,135,154.46,Monday,0,sunny
2024-07-02,Pork,meat,52,841.23,Tuesday,0,cloudy
2024-07-02,Chicken,meat,77,953.23,Tuesday,0,rainy
2024-07-02,Pork,meat,49,1029.88,Tuesday,0,cloudy
2024-07-02,Beans,vegetable,89,341.16,Tuesday,0,rainy
2024-07-02,Tuna,fish,49,1958.35,Tuesday,0,cloudy
2024-07-03,Seer Fish,fish,32,1350.99,Wednesday,0,cloudy
2024-07-03,Seer Fish,fish,30,1745.74,Wednesday,0,cloudy
2024-07-03,Potato,vegetable,163,115.98,Wednesday,0,cloudy
2024-07-03,Chicken,meat,58,1021.97,Wednesday,0,cloudy
2024-07-03,Tuna,fish,40,1824.78,Wednesday,0,sunny
2024-07-04,Pork,meat,43,1409.49,Thursday,0,cloudy
2024-07-04,Carrot,vegetable,130,273.55,Thursday,1,cloudy
2024-07-04,Carrot,vegetable,104,181.52,Thursday,0,sunny
2024-07-04,Potato,vegetable,153,160.24,Thursday,0,cloudy
2024-07-04,Chicken,meat,66,1110.92,Thursday,0,cloudy
2024-07-04,Tuna,fish,29,2368.3,Thursday,0,sunny
2024-07-04,Tomato,vegetable,108,340.34,Thursday,0,sunny
2024-07-04,Seer Fish,fish,32,1565.63,Thursday,0,cloudy
2024-07-05,Carrot,vegetable,84,286.75,Friday,0,cloudy
2024-07-06,Carrot,vegetable,145,160.33,Saturday,0,cloudy
2024-07-06,Chicken,meat,66,1272.66,Saturday,0,cloudy
2024-07-06,Beans,vegetable,107,150.02,Saturday,0,cloudy
2024-07-07,Carrot,vegetable,106,299.63,Sunday,0,sunny
2024-07-07,Tuna,fish,52,2349.7,Sunday,0,cloudy
2024-07-07,Tomato,vegetable,208,154.6,Sunday,0,rainy
2024-07-08,Tuna,fish,34,1940.95,Monday,0,cloudy
2024-07-08,Tuna,fish,37,2321.5,Monday,0,rainy
2024-07-09,Carrot,vegetable,118,143.89,Tuesday,0,sunny
2024-07-09,Pork,meat,49,1430.15,Tuesday,0,rainy
2024-07-10,Carrot,vegetable,139,102.13,Wednesday,0,rainy
2024-07-10,Tuna,fish,35,1929.58,Wednesday,0,sunny
2024-07-11,Pork,meat,43,938.47,Thursday,0,cloudy
2024-07-11,Chicken,meat,84,1138.44,Thursday,1,sunny
2024-07-12,Chicken,meat,88,1057.27,Friday,1,sunny
2024-07-12,Tomato,vegetable,130,155.11,Friday,0,sunny
2024-07-13,Beans,vegetable,112,175.37,Saturday,0,sunny
2024-07-13,Chicken,meat,79,1114.45,Saturday,0,sunny
2024-07-13,Pork,meat,87,920.45,Saturday,1,sunny
2024-07-13,Tuna,fish,59,2343.1,Saturday,0,rainy
2024-07-14,Seer Fish,fish,71,1605.54,Sunday,1,rainy
2024-07-14,Beans,vegetable,103,275.52,Sunday,0,sunny
2024-07-14,Beans,vegetable,141,116.89,Sunday,0,rainy
2024-07-15,Tomato,vegetable,163,127.8,Monday,0,rainy
2024-07-16,Carrot,vegetable,93,281.53,Tuesday,0,cloudy
2024-07-16,Potato,vegetable,132,261.17,Tuesday,0,cloudy
2024-07-17,Beans,vegetable,92,187.95,Wednesday,0,rainy
2024-07-17,Tuna,fish,32,2343.61,Wednesday,0,cloudy
2024-07-17,Tuna,fish,61,1392.89,Wednesday,1,sunny
2024-07-18,Carrot,vegetable,170,235.87,Thursday,1,rainy
2024-07-18,Beans,vegetable,102,186.06,Thursday,0,rainy
2024-07-19,Potato,vegetable,183,196.18,Friday,0,rainy
2024-07-19,Chicken,meat,74,1064.97,Friday,0,rainy
2024-07-19,Tomato,vegetable,204,123.3,Friday,1,sunny
2024-07-20,Carrot,vegetable,147,280.39,Saturday,0,rainy
2024-07-20,Chicken,meat,85,1017.88,Saturday,0,cloudy
2024-07-20,Tuna,fish,47,2016.34,Saturday,0,cloudy
2024-07-20,Chicken,meat,85,875.43,Saturday,0,sunny
2024-07-21,Tuna,fish,57,1668.54,Sunday,0,cloudy
2024-07-21,Chicken,meat,77,1181.24,Sunday,0,cloudy
2024-07-21,Carrot,vegetable,145,109.25,Sunday,0,cloudy
2024-07-22,Seer Fish,fish,27,2186.43,Monday,0,rainy
2024-07-22,Potato,vegetable,124,300.13,Monday,0,sunny
2024-07-22,Carrot,vegetable,130,156.4,Monday,0,rainy
2024-07-23,Potato,vegetable,157,138.7,Tuesday,0,sunny
2024-07-23,Tuna,fish,57,1903.76,Tuesday,0,rainy
2024-07-24,Chicken,meat,72,1110.74,Wednesday,0,rainy
2024-07-24,Beans,vegetable,106,122.58,Wednesday,0,rainy
2024-07-25,Seer Fish,fish,31,1889.95,Thursday,0,rainy
2024-07-26,Beans,vegetable,84,330.42,Friday,0,rainy
2024-07-26,Seer Fish,fish,53,1700.82,Friday,1,sunny
2024-07-26,Chicken,meat,55,1557.54,Friday,0,cloudy
2024-07-27,Tomato,vegetable,161,339.62,Saturday,0,rainy
2024-07-27,Tomato,vegetable,139,343.46,Saturday,0,sunny
2024-07-27,Tomato,vegetable,237,205.5,Saturday,1,sunny
2024-07-29,Tuna,fish,60,1998.66,Monday,1,sunny
2024-07-31,Pork,meat,47,1273.78,Wednesday,0,cloudy
2024-07-31,Tuna,fish,47,1870.56,Wednesday,0,rainy
2024-08-01,Pork,meat,45,854.89,Thursday,0,sunny
2024-08-02,Beans,vegetable,73,254.03,Friday,0,sunny
2024-08-02,Beans,vegetable,98,197.1,Friday,0,rainy
2024-08-03,Potato,vegetable,269,167.77,Saturday,1,cloudy
2024-08-04,Tomato,vegetable,165,166.65,Sunday,0,cloudy
2024-08-04,Chicken,meat,79,874.33,Sunday,0,cloudy
2024-08-04,Tuna,fish,77,1721.98,Sunday,1,sunny
2024-08-04,Tuna,fish,49,1678.08,Sunday,0,sunny
2024-08-05,Chicken,meat,77,1001.55,Monday,0,rainy
2024-08-06,Pork,meat,39,1400.45,Tuesday,0,sunny
2024-08-06,Pork,meat,49,1263.14,Tuesday,0,sunny
2024-08-06,Beans,vegetable,74,233.07,Tuesday,0,sunny
2024-08-07,Tomato,vegetable,126,146.83,Wednesday,0,cloudy
2024-08-07,Chicken,meat,56,896.23,Wednesday,0,sunny
2024-08-07,Tomato,vegetable,120,268.56,Wednesday,0,cloudy
2024-08-07,Tomato,vegetable,121,264.48,Wednesday,0,cloudy
2024-08-08,Seer Fish,fish,33,1780.4,Thursday,0,cloudy
2024-08-08,Pork,meat,37,1485.69,Thursday,0,cloudy
2024-08-08,Chicken,meat,58,1548.4,Thursday,0,cloudy
2024-08-08,Beans,vegetable,133,243.7,Thursday,1,rainy
2024-08-08,Chicken,meat,64,1348.25,Thursday,0,rainy
2024-08-09,Tuna,fish,40,1987.58,Friday,0,cloudy
2024-08-09,Potato,vegetable,195,122.0,Friday,0,rainy
2024-08-09,Carrot,vegetable,180,241.44,Friday,1,rainy
2024-08-09,Chicken,meat,68,931.63,Friday,0,rainy
2024-08-09,Chicken,meat,57,1371.48,Friday,0,sunny
2024-08-09,Beans,vegetable,109,216.85,Friday,1,sunny
2024-08-09,Seer Fish,fish,30,1428.94,Friday,0,rainy
2024-08-10,Chicken,meat,81,1439.66,Saturday,0,rainy
2024-08-10,Chicken,meat,76,1223.57,Saturday,0,cloudy
2024-08-11,Pork,meat,73,1322.11,Sunday,0,rainy
2024-08-11,Tomato,vegetable,161,205.76,Sunday,0,cloudy
2024-08-11,Chicken,meat,81,1152.71,Sunday,0,sunny
2024-08-11,Beans,vegetable,113,331.78,Sunday,0,rainy
2024-08-12,Tuna,fish,52,2399.49,Monday,0,rainy
2024-08-12,Tomato,vegetable,140,243.35,Monday,0,rainy
2024-08-12,Seer Fish,fish,33,1972.78,Monday,0,cloudy
2024-08-13,Tomato,vegetable,166,119.62,Tuesday,0,rainy
2024-08-13,Tuna,fish,36,2115.73,Tuesday,0,cloudy
2024-08-13,Chicken,meat,62,1191.66,Tuesday,0,sunny
2024-08-13,Pork,meat,43,1003.78,Tuesday,0,sunny
2024-08-14,Seer Fish,fish,36,2159.4,Wednesday,0,rainy
2024-08-14,Chicken,meat,76,1252.91,Wednesday,0,rainy
2024-08-14,Beans,vegetable,85,147.46,Wednesday,0,cloudy
2024-08-15,Tomato,vegetable,106,292.3,Thursday,0,sunny
2024-08-15,Pork,meat,42,1377.12,Thursday,0,sunny
2024-08-15,Seer Fish,fish,32,1254.35,Thursday,0,sunny
2024-08-15,Seer Fish,fish,32,1910.24,Thursday,0,cloudy
2024-08-16,Tuna,fish,36,2097.57,Friday,0,cloudy
2024-08-17,Pork,meat,66,1402.54,Saturday,0,rainy
2024-08-17,Potato,vegetable,158,340.43,Saturday,0,cloudy
2024-08-17,Tuna,fish,53,1739.68,Saturday,0,cloudy
2024-08-18,Potato,vegetable,172,272.1,Sunday,0,sunny
2024-08-19,Tuna,fish,40,1933.79,Monday,0,sunny
2024-08-19,Tuna,fish,33,1316.21,Monday,0,sunny
2024-08-19,Tuna,fish,46,1506.55,Monday,0,sunny
2024-08-20,Tuna,fish,44,2118.23,Tuesday,0,rainy
2024-08-20,Tuna,fish,38,1831.22,Tuesday,0,rainy
2024-08-21,Seer Fish,fish,29,1674.97,Wednesday,0,sunny
2024-08-21,Tomato,vegetable,129,173.8,Wednesday,0,sunny
2024-08-21,Tuna,fish,34,2228.08,Wednesday,0,rainy
2024-08-22,Pork,meat,44,1182.32,Thursday,0,sunny
2024-08-22,Pork,meat,63,961.07,Thursday,0,rainy
2024-08-23,Pork,meat,52,1450.44,Friday,0,sunny
2024-08-23,Carrot,vegetable,91,283.48,Friday,0,cloudy
2024-08-24,Potato,vegetable,195,316.32,Saturday,0,rainy
2024-08-24,Beans,vegetable,96,330.43,Saturday,0,cloudy
2024-08-24,Tuna,fish,58,1479.13,Saturday,0,sunny
2024-08-24,Potato,vegetable,182,203.5,Saturday,0,sunny
2024-08-25,Chicken,meat,80,1075.97,Sunday,0,sunny
2024-08-25,Tomato,vegetable,132,318.0,Sunday,0,cloudy
2024-08-25,Seer Fish,fish,35,2309.91,Sunday,0,sunny
2024-08-25,Seer Fish,fish,37,2126.57,Sunday,0,cloudy
2024-08-25,Potato,vegetable,184,213.43,Sunday,0,cloudy
2024-08-26,Carrot,vegetable,104,345.13,Monday,0,rainy
2024-08-26,Tomato,vegetable,123,187.88,Monday,0,sunny
